Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,FPL EVOLUTION FORTDRUM 1,184 Florida's Turnpike,,Okeechobee,FL,34972,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.600795,-80.822732,4/21/2021,180694,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PASEO RIV P2#5,1350 S Dixie Hwy,,Coral Gables,FL,33146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.712542,-80.278285,4/21/2021,180715,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PASEO RIV P2#4,1350 S Dixie Hwy,,Coral Gables,FL,33146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.712542,-80.278446,4/21/2021,180716,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PASEO RIV P1#7,1350 S Dixie Hwy,,Coral Gables,FL,33146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.712417,-80.278103,4/21/2021,180717,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PASEO RIV P1#6,1350 S Dixie Hwy,,Coral Gables,FL,33146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.712368,-80.278296,4/21/2021,180718,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER PASEO RIV P3#2,1350 S Dixie Hwy,,Coral Gables,FL,33146,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.712783,-80.278506,4/21/2021,180719,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER SOCIETY LA L4S,301 SW 1st Ave,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.119112,-80.144785,4/21/2021,180825,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER SOCIETY LA L4N,301 SW 1st Ave,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.118946,-80.145065,4/21/2021,180826,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,HARBOURW BLDG 2,5342 S West Shore Blvd,,Tampa,FL,33611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.886672,-82.526819,4/21/2021,181057,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LAKE HOUSE ORL LAKE HOUSE #2,7600 Majorca Pl,,Orlando,FL,32819,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.452383,-81.478985,4/21/2021,181112,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,GOVERNMENT CENT DUAL STATION,3719 NW 97th Ave,,Doral,FL,33178,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.807295,-80.35154,4/21/2021,181127,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWNPGA L2-2,4801 PGA Boulevard,,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.839767,-80.108209,4/21/2021,181414,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWN PGA DC2,4801 PGA Boulevard,,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.839761,-80.108657,4/21/2021,181415,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWN PGA DC3,4801 PGA Boulevard,,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.839704,-80.108678,4/21/2021,181416,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWNPGA L2-1,4801 PGA Boulevard,,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.839677,-80.108191,4/21/2021,181417,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIDTOWN PGA DC1,4801 PGA Boulevard,,Palm Beach Gardens,FL,33418,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.839739,-80.108673,4/21/2021,181418,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER JACKSON MH RIGH,1611 NW 12th Avenue,,Miami,FL,33136,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.789358,-80.21349,4/21/2021,181419,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL ST LUCIE 02,6501 S Ocean Dr,,Jensen Beach,FL,34957,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.347721,-80.24295,4/21/2021,181487,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AHS CHARGE CELEBRATION 1,380 Celebration Pl,,Celebration,FL,34747,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.327514,-81.538649,4/21/2021,181568,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AHS CHARGE CELEBRATION 2,380 Celebration Pl,,Celebration,FL,34747,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.327603,-81.538966,4/21/2021,181569,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,AHS CHARGE CELEBRATION 4,380 Celebration Pl,,Celebration,FL,34747,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.327509,-81.538617,4/21/2021,181570,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CH PARKING CHARGER #1,10500 N Military Trl,,Palm Beach Gardens,FL,33410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.83207,-80.10447,4/21/2021,181603,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CH PARKING CHARGER #4,10500 N Military Trail,,Palm Beach Gardens,FL,33410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.832111,-80.10429,4/21/2021,181604,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,CH PARKING CHARGER #3,10500 N Military Trl,,Palm Beach Gardens,FL,33410,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.832098,-80.10435,4/21/2021,181605,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,DANIA POINTE S BEARING RED G,1801 NW 1st St,,Dania Beach,FL,33004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.052868,-80.159151,4/21/2021,181606,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FOREST STATION 001,800 Forest Street,,Jacksonville,FL,32204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.321504,-81.676947,4/21/2021,181834,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FOREST STATION 002,800 Forest Street,,Jacksonville,FL,32204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.321369,-81.676871,4/21/2021,181835,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FOREST STATION 003,800 Forest Street,,Jacksonville,FL,32204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.321426,-81.676769,4/21/2021,181836,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION OKEECHOBEE DC3,55 US-98,,Okeechobee,FL,34972,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.24348,-80.829462,4/21/2021,181908,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION OKEECHOBEE DC2,55 US-98,,Okeechobee,FL,34972,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.243403,-80.829465,4/21/2021,181909,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION OKEECHOBEE DC1,55 US-98,,Okeechobee,FL,34972,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.2434,-80.829476,4/21/2021,181910,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER RIVLANDING L4RI,1480 NW N River Dr,,Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785378,-80.220146,4/21/2021,182101,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER RIVLANDING L4LE,1480 NW N River Dr,,Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785441,-80.220258,4/21/2021,182102,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER RIVLANDING L3WM,1480 NW N River Dr,,Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785324,-80.2203,4/21/2021,182103,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER RIVLANDING L4CE,1480 NW N River Dr,,Miami,FL,33125,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.785488,-80.22133,4/21/2021,182104,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION CITY OF COCOA 2,17 Oleander St,,Cocoa,FL,32922,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.355111,-80.726862,4/21/2021,182105,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER THE MAIN L2WMGW,201 E Las Olas Blvd,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.119324,-80.14123,4/21/2021,182164,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER THE MAIN L4WMGW,201 E Las Olas Blvd,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.118887,-80.14109,4/21/2021,182165,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,OBE POWER THE MAIN L5WMGW,201 E Las Olas Blvd,,Fort Lauderdale,FL,33301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.118582,-80.14107,4/21/2021,182166,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,TWIN BLDGS EV STATION 1,Unnamed Road,,Boca Raton,FL,33431,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.371713,-80.122363,4/21/2021,182178,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION SUNCOASTBANKDC1,231 E Hickpochee Ave,,LaBelle,FL,33935,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.760944,-81.434782,4/21/2021,182196,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION SUNCOASTBANKDC2,231 E Hickpochee Ave,,LaBelle,FL,33935,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.761044,-81.434783,4/21/2021,182197,2021-04-21 00:24:03 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIRAMAR 2,16805 Miramar Pkwy,,Miramar,FL,33027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.978654,-80.367236,4/21/2021,182280,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MIRAMAR 1,6900 Miramar Pkwy,,Miramar,FL,33023,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.982071,-80.225497,4/21/2021,182281,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PARKLAND PUBLIC LIBRARY,6600 N University Dr,,Parkland,FL,33067,,888-758-4389,E,,Public,Mon 10:00am - 7:30pm; Tue 10:00am - 7:30pm; Wed 10:00am - 7:30pm; Thu 10:00am - 7:30pm; Fri 10:00am - 5:00pm; Sat 10:00am - 5:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.311643,-80.251119,4/21/2021,182337,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 11250LAKE WALES,2803 Ridge Way,,Lake Wales,FL,33859,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.960944,-81.621842,4/21/2021,182425,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 10955 LAKELAND,1401 Town Center Dr NW,,Lakeland,FL,33803,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.001652,-81.978776,4/21/2021,182431,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PARK PALM BEACH 312 NORTHWOOD,304 23rd St Parkland Apts,,West Palm Beach,FL,33407,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.734162,-80.052175,4/21/2021,182666,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MDFR STATION 1,9300 NW 41st Street Training Center Parking L,,Doral,FL,33178,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.808856,-80.34953,4/21/2021,182812,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MDFR STATION 2,9300 NW 41st Street Training Center Parking L,,Doral,FL,33178,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.808725,-80.349527,4/21/2021,182813,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,MDFR STATION 3,9300 NW 41st Street Training Center Parking L,,Doral,FL,33178,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.808778,-80.349507,4/21/2021,182814,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 11327 PALM BAY,205 Palm Bay Rd NE,,Melbourne,FL,32904,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.037017,-80.665855,4/21/2021,182830,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,KOHLS 11229 LADY LAKE,492 US-27,,Lady Lake,FL,32159,,888-758-4389,E,,Public,Mon 7:00am - 10:00pm; Tue 7:00am - 10:00pm; Wed 7:00am - 10:00pm; Thu 7:00am - 10:00pm; Fri 7:00am - 10:00pm; Sat 7:00am - 10:00pm; Sun 7:00am - 10:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.930027,-81.931569,4/21/2021,182892,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,LCEV LUXOR CLUB,13800 Egrets Nest Dr,,Jacksonville,FL,32258,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.12691,-81.521111,4/21/2021,183099,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,H-D OF P-COLA DCFAST HOG,6385 Pensacola Blvd,,Pensacola,FL,32505,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.479425,-87.25373,4/21/2021,183107,2021-04-21 00:24:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BERTS BARRACUDA DCFAST HOG,10525 49th St N,,Clearwater,FL,33762,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.867773,-82.69942,4/21/2021,183154,2021-04-21 00:24:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,PETERSON HD MIA DCFAST HOG,19400 NW 2nd Ave,,Miami,FL,33169,,888-758-4389,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.953245,-80.206248,4/21/2021,183169,2021-04-21 00:24:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ICON GARAGE ICONBRICKELL 2,465 Brickell Ave,,Miami,FL,33131,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.768858,-80.18945,4/21/2021,183230,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,ICON GARAGE ICONBRICKELL 1,465 Brickell Ave,,Miami,FL,33131,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,25.769943,-80.18927,4/21/2021,183231,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BEACH CBURRIE CENTER,2669 N Federal Hwy,,Pompano Beach,FL,33064,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.263842,-80.099734,4/21/2021,183236,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,First National Bank of Pasco,23613 FL-54,,Lutz,FL,33559,,813-607-2555,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,28.186723,-82.425695,2/15/2021,183269,2021-03-04 18:40:37 UTC,P,,,1/18/2021,,,,,J1772,US,,,,Public,,public,,,BANK,,,,,,,,,,,,,,,,
ELEC,USF Federal Credit Union,20610 Bruce B Downs Blvd,,Tampa,FL,33647,,813-569-2000,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,3,,,Non-Networked,,GPS,28.16843,-82.354456,2/15/2021,183270,2021-03-04 18:40:37 UTC,P,,,1/18/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BANK,,,,,,,,,,,,,,,,
ELEC,LA QUINTA ORL LA QUINTA EV1,11551 International Dr,,Orlando,FL,32821,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.397141,-81.461286,4/21/2021,183350,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,BLACK WIDOW DCFAST HOG,2224 El Jobean Rd,,Port Charlotte,FL,33948,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.000103,-82.180176,4/21/2021,183351,2021-04-21 00:24:03 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MUTUALAMERICA3,1150 Broken Sound Pkwy NW,,Boca Raton,FL,33487,,888-758-4389,E,,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.399529,-80.112856,4/21/2021,183353,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MUTUALAMERICA2,1150 Broken Sound Pkwy NW,,Boca Raton,FL,33487,,888-758-4389,E,,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.399491,-80.112835,4/21/2021,183354,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION MUTUALAMERICA1,1150 Broken Sound Pkwy NW,,Boca Raton,FL,33487,,888-758-4389,E,,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.400023,-80.112566,4/21/2021,183355,2021-04-21 00:24:03 UTC,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,
